bioID,pos,firstseason,lastseason,height,weight,college,collegeOther,birthDate,playerID,year,stint_x,tmID,lgID,GP_x,GS,minutes,points,oRebounds,dRebounds,rebounds,assists,steals,blocks,turnovers,PF,fgAttempted,fgMade,ftAttempted,ftMade,threeAttempted,threeMade,dq,PostGP,PostGS,PostMinutes,PostPoints,PostoRebounds,PostdRebounds,PostRebounds,PostAssists,PostSteals,PostBlocks,PostTurnovers,PostPF,PostfgAttempted,PostfgMade,PostftAttempted,PostftMade,PostthreeAttempted,PostthreeMade,PostDQ,W,L,coachID,stint_y,won_x,lost_x,post_wins,post_losses,franchID,confID,rank,playoff,firstRound,semis,finals,name,o_fgm,o_fga,o_ftm,o_fta,o_3pm,o_3pa,o_oreb,o_dreb,o_asts,o_pf,o_stl,o_to,o_blk,o_pts,d_fgm,d_fga,d_ftm,d_fta,d_3pm,d_3pa,d_oreb,d_dreb,d_asts,d_pf,d_stl,d_to,d_blk,d_pts,tmORB,tmDRB,tmTRB,opptmORB,opptmDRB,opptmTRB,won_y,lost_y,GP_y,homeW,homeL,awayW,awayL,confW,confL,min,attend
weathte01w,G,0,0,68.0,161,Louisiana Tech,,1965-12-08,weathte01w,5,0,LAS,WNBA,34,0,292,17,6,23,29,32,12,1,26,27,25,8,0,0,3,1,0,2,0,10,0,1,1,2,1,1,0,3,1,1,0,0,0,0,0,0,1,2,thompka99w,2,11,3,1,2,LAS,WE,1,Y,L,,,Los Angeles Sparks,904,2069,530,722,157,414,312,809,626,731,262,529,148,2495,815,2095,557,761,174,511,339,727,532,704,288,523,114,2361,0,0,0,0,0,0,25,9,34,15,2,10,7,16,6,6975,177269
weathte01w,G,0,0,68.0,161,Louisiana Tech,,1965-12-08,weathte01w,5,0,LAS,WNBA,34,0,292,17,6,23,29,32,12,1,26,27,25,8,0,0,3,1,0,2,0,10,0,1,1,2,1,1,0,3,1,1,0,0,0,0,0,0,1,2,weisery99w,2,11,3,1,2,LAS,WE,1,Y,L,,,Los Angeles Sparks,904,2069,530,722,157,414,312,809,626,731,262,529,148,2495,815,2095,557,761,174,511,339,727,532,704,288,523,114,2361,0,0,0,0,0,0,25,9,34,15,2,10,7,16,6,6975,177269
whitmta01w,F,0,0,74.0,190,Memphis,,1977-06-05,whitmta01w,5,0,LAS,WNBA,34,5,595,210,38,68,106,17,12,5,34,73,173,77,72,49,16,7,0,3,0,39,10,0,6,6,1,0,0,3,4,10,4,2,2,2,0,0,1,2,coopemi01w,1,14,6,0,0,LAS,WE,1,Y,L,,,Los Angeles Sparks,904,2069,530,722,157,414,312,809,626,731,262,529,148,2495,815,2095,557,761,174,511,339,727,532,704,288,523,114,2361,0,0,0,0,0,0,25,9,34,15,2,10,7,16,6,6975,177269
whitmta01w,F,0,0,74.0,190,Memphis,,1977-06-05,whitmta01w,5,0,LAS,WNBA,34,5,595,210,38,68,106,17,12,5,34,73,173,77,72,49,16,7,0,3,0,39,10,0,6,6,1,0,0,3,4,10,4,2,2,2,0,0,1,2,thompka99w,2,11,3,1,2,LAS,WE,1,Y,L,,,Los Angeles Sparks,904,2069,530,722,157,414,312,809,626,731,262,529,148,2495,815,2095,557,761,174,511,339,727,532,704,288,523,114,2361,0,0,0,0,0,0,25,9,34,15,2,10,7,16,6,6975,177269
whitmta01w,F,0,0,74.0,190,Memphis,,1977-06-05,whitmta01w,5,0,LAS,WNBA,34,5,595,210,38,68,106,17,12,5,34,73,173,77,72,49,16,7,0,3,0,39,10,0,6,6,1,0,0,3,4,10,4,2,2,2,0,0,1,2,weisery99w,2,11,3,1,2,LAS,WE,1,Y,L,,,Los Angeles Sparks,904,2069,530,722,157,414,312,809,626,731,262,529,148,2495,815,2095,557,761,174,511,339,727,532,704,288,523,114,2361,0,0,0,0,0,0,25,9,34,15,2,10,7,16,6,6975,177269
coopeca01w,C,0,0,76.0,176,Purdue,,1979-02-05,coopeca01w,3,0,NYL,WNBA,23,1,119,27,5,11,16,3,4,5,10,28,28,11,8,5,0,0,0,3,0,15,3,1,1,2,0,2,0,2,3,2,1,2,1,0,0,0,4,4,adubari99w,0,18,14,4,4,NYL,EA,1,Y,W,W,L,New York Liberty,772,1740,400,567,145,400,260,610,496,638,261,458,100,2089,691,1733,484,645,149,434,312,649,410,597,228,478,88,2015,0,0,0,0,0,0,18,14,32,10,6,8,8,11,10,6450,234717
frohlli01w,F-C,0,0,75.0,185,,,1979-06-23,frohlli01w,3,0,NYL,WNBA,16,0,67,6,3,10,13,1,2,0,4,11,10,1,4,4,4,0,0,3,0,20,1,0,5,5,2,1,0,3,2,3,0,2,1,0,0,0,4,4,adubari99w,0,18,14,4,4,NYL,EA,1,Y,W,W,L,New York Liberty,772,1740,400,567,145,400,260,610,496,638,261,458,100,2089,691,1733,484,645,149,434,312,649,410,597,228,478,88,2015,0,0,0,0,0,0,18,14,32,10,6,8,8,11,10,6450,234717
hammobe01w,G,0,0,66.0,136,Colorado State,,1977-03-11,hammobe01w,3,0,NYL,WNBA,32,1,659,256,18,50,68,54,25,0,55,49,197,87,56,38,114,44,0,8,0,183,79,2,15,17,16,5,0,11,12,54,29,8,7,33,14,0,4,4,adubari99w,0,18,14,4,4,NYL,EA,1,Y,W,W,L,New York Liberty,772,1740,400,567,145,400,260,610,496,638,261,458,100,2089,691,1733,484,645,149,434,312,649,410,597,228,478,88,2015,0,0,0,0,0,0,18,14,32,10,6,8,8,11,10,6450,234717
hledeko01w,G,0,0,69.0,150,Duquesne,,1975-03-29,hledeko01w,3,0,NYL,WNBA,16,0,129,26,4,12,16,12,6,2,21,24,26,11,9,4,1,0,0,2,0,12,3,2,1,3,1,1,0,2,1,1,0,4,3,0,0,0,4,4,adubari99w,0,18,14,4,4,NYL,EA,1,Y,W,W,L,New York Liberty,772,1740,400,567,145,400,260,610,496,638,261,458,100,2089,691,1733,484,645,149,434,312,649,410,597,228,478,88,2015,0,0,0,0,0,0,18,14,32,10,6,8,8,11,10,6450,234717
johnsvi01w,G-F,0,0,69.0,150,Louisiana Tech,,1972-04-15,johnsvi01w,3,0,NYL,WNBA,31,31,1028,359,42,67,109,86,27,4,45,60,305,139,61,49,76,32,0,8,8,244,98,8,22,30,24,7,0,11,10,75,36,16,12,27,14,0,4,4,adubari99w,0,18,14,4,4,NYL,EA,1,Y,W,W,L,New York Liberty,772,1740,400,567,145,400,260,610,496,638,261,458,100,2089,691,1733,484,645,149,434,312,649,410,597,228,478,88,2015,0,0,0,0,0,0,18,14,32,10,6,8,8,11,10,6450,234717
ngoyibe01w,C,0,0,76.0,195,,,1982-08-26,ngoyibe01w,3,0,NYL,WNBA,7,0,12,6,1,4,5,0,0,2,0,2,5,3,0,0,0,0,0,3,0,10,8,1,2,3,0,0,0,1,2,5,3,5,2,0,0,0,4,4,adubari99w,0,18,14,4,4,NYL,EA,1,Y,W,W,L,New York Liberty,772,1740,400,567,145,400,260,610,496,638,261,458,100,2089,691,1733,484,645,149,434,312,649,410,597,228,478,88,2015,0,0,0,0,0,0,18,14,32,10,6,8,8,11,10,6450,234717
phillta01w,F-C,0,0,74.0,200,Central Florida,,1969-03-06,phillta01w,3,0,NYL,WNBA,32,31,1009,451,69,154,223,41,58,14,93,113,373,183,126,85,2,0,2,8,8,249,115,16,31,47,10,9,4,19,26,91,45,35,25,3,0,0,4,4,adubari99w,0,18,14,4,4,NYL,EA,1,Y,W,W,L,New York Liberty,772,1740,400,567,145,400,260,610,496,638,261,458,100,2089,691,1733,484,645,149,434,312,649,410,597,228,478,88,2015,0,0,0,0,0,0,18,14,32,10,6,8,8,11,10,6450,234717
robincr01w,F-G,0,0,71.0,155,SE Oklahoma State,,1974-01-22,robincr01w,3,0,NYL,WNBA,32,32,1068,378,22,70,92,81,48,12,52,101,302,126,72,59,181,67,0,8,8,259,67,8,16,24,14,8,2,5,17,65,23,9,9,39,12,0,4,4,adubari99w,0,18,14,4,4,NYL,EA,1,Y,W,W,L,New York Liberty,772,1740,400,567,145,400,260,610,496,638,261,458,100,2089,691,1733,484,645,149,434,312,649,410,597,228,478,88,2015,0,0,0,0,0,0,18,14,32,10,6,8,8,11,10,6450,234717
weathte01w,G,0,0,68.0,161,Louisiana Tech,,1965-12-08,weathte01w,3,0,NYL,WNBA,32,32,954,108,23,63,86,181,42,3,78,88,114,39,54,28,20,2,2,8,8,241,53,8,27,35,53,8,0,14,18,40,19,18,15,2,0,0,4,4,adubari99w,0,18,14,4,4,NYL,EA,1,Y,W,W,L,New York Liberty,772,1740,400,567,145,400,260,610,496,638,261,458,100,2089,691,1733,484,645,149,434,312,649,410,597,228,478,88,2015,0,0,0,0,0,0,18,14,32,10,6,8,8,11,10,6450,234717
whitmta01w,F,0,0,74.0,190,Memphis,,1977-06-05,whitmta01w,3,0,NYL,WNBA,32,32,977,406,43,98,141,23,27,43,49,102,310,148,150,110,1,0,1,8,8,271,129,8,28,36,10,3,4,9,20,93,51,37,26,3,1,0,4,4,adubari99w,0,18,14,4,4,NYL,EA,1,Y,W,W,L,New York Liberty,772,1740,400,567,145,400,260,610,496,638,261,458,100,2089,691,1733,484,645,149,434,312,649,410,597,228,478,88,2015,0,0,0,0,0,0,18,14,32,10,6,8,8,11,10,6450,234717
wickssu01w,F,0,0,75.0,191,Rutgers,,1966-11-26,wickssu01w,3,0,NYL,WNBA,30,0,428,66,30,71,101,14,22,15,30,60,70,24,27,18,1,0,0,8,0,96,21,6,6,12,2,1,4,6,19,14,7,7,6,1,1,0,4,4,adubari99w,0,18,14,4,4,NYL,EA,1,Y,W,W,L,New York Liberty,772,1740,400,567,145,400,260,610,496,638,261,458,100,2089,691,1733,484,645,149,434,312,649,410,597,228,478,88,2015,0,0,0,0,0,0,18,14,32,10,6,8,8,11,10,6450,234717
curryed01w,G,0,0,64.0,138,Oregon,,1979-07-09,curryed01w,6,0,LAS,WNBA,13,0,113,23,4,7,11,12,7,1,10,16,23,7,6,3,16,6,0,2,0,16,0,0,1,1,1,1,0,5,3,1,0,0,0,1,0,0,0,2,bibbyhe01w,1,13,15,0,0,LAS,WE,4,Y,L,,,Los Angeles Sparks,873,2042,456,630,124,387,321,683,551,737,264,492,136,2326,818,1955,527,709,182,519,332,709,567,654,247,544,115,2345,0,0,0,0,0,0,17,17,34,11,6,6,11,12,10,6800,150521
curryed01w,G,0,0,64.0,138,Oregon,,1979-07-09,curryed01w,6,0,LAS,WNBA,13,0,113,23,4,7,11,12,7,1,10,16,23,7,6,3,16,6,0,2,0,16,0,0,1,1,1,1,0,5,3,1,0,0,0,1,0,0,0,2,bryanjo01w,2,4,2,0,2,LAS,WE,4,Y,L,,,Los Angeles Sparks,873,2042,456,630,124,387,321,683,551,737,264,492,136,2326,818,1955,527,709,182,519,332,709,567,654,247,544,115,2345,0,0,0,0,0,0,17,17,34,11,6,6,11,12,10,6800,150521
dixonta01w,G,0,0,69.0,148,Kansas,,1975-12-14,dixonta01w,6,0,LAS,WNBA,30,23,607,160,24,43,67,77,24,2,40,73,154,63,40,34,5,0,0,2,1,12,2,0,1,1,2,1,0,1,4,2,1,0,0,0,0,0,0,2,bibbyhe01w,1,13,15,0,0,LAS,WE,4,Y,L,,,Los Angeles Sparks,873,2042,456,630,124,387,321,683,551,737,264,492,136,2326,818,1955,527,709,182,519,332,709,567,654,247,544,115,2345,0,0,0,0,0,0,17,17,34,11,6,6,11,12,10,6800,150521
dixonta01w,G,0,0,69.0,148,Kansas,,1975-12-14,dixonta01w,6,0,LAS,WNBA,30,23,607,160,24,43,67,77,24,2,40,73,154,63,40,34,5,0,0,2,1,12,2,0,1,1,2,1,0,1,4,2,1,0,0,0,0,0,0,2,bryanjo01w,2,4,2,0,2,LAS,WE,4,Y,L,,,Los Angeles Sparks,873,2042,456,630,124,387,321,683,551,737,264,492,136,2326,818,1955,527,709,182,519,332,709,567,654,247,544,115,2345,0,0,0,0,0,0,17,17,34,11,6,6,11,12,10,6800,150521
grubigo01w,G,0,0,71.0,165,,,1972-08-20,grubigo01w,6,0,LAS,WNBA,9,0,41,1,1,5,6,5,1,0,2,4,8,0,4,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,bibbyhe01w,1,13,15,0,0,LAS,WE,4,Y,L,,,Los Angeles Sparks,873,2042,456,630,124,387,321,683,551,737,264,492,136,2326,818,1955,527,709,182,519,332,709,567,654,247,544,115,2345,0,0,0,0,0,0,17,17,34,11,6,6,11,12,10,6800,150521
grubigo01w,G,0,0,71.0,165,,,1972-08-20,grubigo01w,6,0,LAS,WNBA,9,0,41,1,1,5,6,5,1,0,2,4,8,0,4,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,bryanjo01w,2,4,2,0,2,LAS,WE,4,Y,L,,,Los Angeles Sparks,873,2042,456,630,124,387,321,683,551,737,264,492,136,2326,818,1955,527,709,182,519,332,709,567,654,247,544,115,2345,0,0,0,0,0,0,17,17,34,11,6,6,11,12,10,6800,150521
hodgedo01w,G,0,0,69.0,160,Louisiana State,,1982-07-19,hodgedo01w,6,0,LAS,WNBA,32,11,669,178,8,39,47,77,18,7,48,35,157,65,25,17,69,31,0,2,0,13,3,0,1,1,2,1,0,2,0,2,1,0,0,2,1,0,0,2,bibbyhe01w,1,13,15,0,0,LAS,WE,4,Y,L,,,Los Angeles Sparks,873,2042,456,630,124,387,321,683,551,737,264,492,136,2326,818,1955,527,709,182,519,332,709,567,654,247,544,115,2345,0,0,0,0,0,0,17,17,34,11,6,6,11,12,10,6800,150521
hodgedo01w,G,0,0,69.0,160,Louisiana State,,1982-07-19,hodgedo01w,6,0,LAS,WNBA,32,11,669,178,8,39,47,77,18,7,48,35,157,65,25,17,69,31,0,2,0,13,3,0,1,1,2,1,0,2,0,2,1,0,0,2,1,0,0,2,bryanjo01w,2,4,2,0,2,LAS,WE,4,Y,L,,,Los Angeles Sparks,873,2042,456,630,124,387,321,683,551,737,264,492,136,2326,818,1955,527,709,182,519,332,709,567,654,247,544,115,2345,0,0,0,0,0,0,17,17,34,11,6,6,11,12,10,6800,150521
holdsch01w,F,0,0,74.0,172,Tennessee,,1977-08-09,holdsch01w,6,0,LAS,WNBA,33,33,1183,561,86,137,223,104,38,16,99,94,450,216,160,126,13,3,2,2,2,78,31,3,7,10,2,4,0,6,6,27,14,5,2,1,1,0,0,2,bibbyhe01w,1,13,15,0,0,LAS,WE,4,Y,L,,,Los Angeles Sparks,873,2042,456,630,124,387,321,683,551,737,264,492,136,2326,818,1955,527,709,182,519,332,709,567,654,247,544,115,2345,0,0,0,0,0,0,17,17,34,11,6,6,11,12,10,6800,150521
holdsch01w,F,0,0,74.0,172,Tennessee,,1977-08-09,holdsch01w,6,0,LAS,WNBA,33,33,1183,561,86,137,223,104,38,16,99,94,450,216,160,126,13,3,2,2,2,78,31,3,7,10,2,4,0,6,6,27,14,5,2,1,1,0,0,2,bryanjo01w,2,4,2,0,2,LAS,WE,4,Y,L,,,Los Angeles Sparks,873,2042,456,630,124,387,321,683,551,737,264,492,136,2326,818,1955,527,709,182,519,332,709,567,654,247,544,115,2345,0,0,0,0,0,0,17,17,34,11,6,6,11,12,10,6800,150521
leslili01w,C,0,0,77.0,170,USC,,1972-07-07,leslili01w,6,0,LAS,WNBA,34,34,1096,517,70,178,248,87,67,71,100,122,464,204,174,102,34,7,2,2,2,67,18,4,9,13,7,5,3,2,8,14,5,13,8,0,0,0,0,2,bibbyhe01w,1,13,15,0,0,LAS,WE,4,Y,L,,,Los Angeles Sparks,873,2042,456,630,124,387,321,683,551,737,264,492,136,2326,818,1955,527,709,182,519,332,709,567,654,247,544,115,2345,0,0,0,0,0,0,17,17,34,11,6,6,11,12,10,6800,150521
leslili01w,C,0,0,77.0,170,USC,,1972-07-07,leslili01w,6,0,LAS,WNBA,34,34,1096,517,70,178,248,87,67,71,100,122,464,204,174,102,34,7,2,2,2,67,18,4,9,13,7,5,3,2,8,14,5,13,8,0,0,0,0,2,bryanjo01w,2,4,2,0,2,LAS,WE,4,Y,L,,,Los Angeles Sparks,873,2042,456,630,124,387,321,683,551,737,264,492,136,2326,818,1955,527,709,182,519,332,709,567,654,247,544,115,2345,0,0,0,0,0,0,17,17,34,11,6,6,11,12,10,6800,150521
mabikmw01w,G-F,0,0,71.0,165,,,1976-07-27,mabikmw01w,6,0,LAS,WNBA,17,14,367,99,8,19,27,29,15,0,14,43,122,39,20,10,49,11,0,1,1,11,2,0,0,0,0,0,0,2,0,4,1,0,0,2,0,0,0,2,bibbyhe01w,1,13,15,0,0,LAS,WE,4,Y,L,,,Los Angeles Sparks,873,2042,456,630,124,387,321,683,551,737,264,492,136,2326,818,1955,527,709,182,519,332,709,567,654,247,544,115,2345,0,0,0,0,0,0,17,17,34,11,6,6,11,12,10,6800,150521
mabikmw01w,G-F,0,0,71.0,165,,,1976-07-27,mabikmw01w,6,0,LAS,WNBA,17,14,367,99,8,19,27,29,15,0,14,43,122,39,20,10,49,11,0,1,1,11,2,0,0,0,0,0,0,2,0,4,1,0,0,2,0,0,0,2,bryanjo01w,2,4,2,0,2,LAS,WE,4,Y,L,,,Los Angeles Sparks,873,2042,456,630,124,387,321,683,551,737,264,492,136,2326,818,1955,527,709,182,519,332,709,567,654,247,544,115,2345,0,0,0,0,0,0,17,17,34,11,6,6,11,12,10,6800,150521
macchla01w,F,0,0,73.0,169,,,1979-05-24,macchla01w,6,0,LAS,WNBA,13,1,148,63,6,12,18,7,8,1,13,23,53,21,17,12,28,9,0,2,0,9,7,0,0,0,0,0,0,0,1,4,2,2,2,1,1,0,0,2,bibbyhe01w,1,13,15,0,0,LAS,WE,4,Y,L,,,Los Angeles Sparks,873,2042,456,630,124,387,321,683,551,737,264,492,136,2326,818,1955,527,709,182,519,332,709,567,654,247,544,115,2345,0,0,0,0,0,0,17,17,34,11,6,6,11,12,10,6800,150521
macchla01w,F,0,0,73.0,169,,,1979-05-24,macchla01w,6,0,LAS,WNBA,13,1,148,63,6,12,18,7,8,1,13,23,53,21,17,12,28,9,0,2,0,9,7,0,0,0,0,0,0,0,1,4,2,2,2,1,1,0,0,2,bryanjo01w,2,4,2,0,2,LAS,WE,4,Y,L,,,Los Angeles Sparks,873,2042,456,630,124,387,321,683,551,737,264,492,136,2326,818,1955,527,709,182,519,332,709,567,654,247,544,115,2345,0,0,0,0,0,0,17,17,34,11,6,6,11,12,10,6800,150521
mascira01w,F,0,0,72.0,169,,,1980-09-30,mascira01w,6,0,LAS,WNBA,33,1,463,122,20,27,47,23,15,1,21,51,104,44,20,15,46,19,0,2,1,47,24,2,1,3,4,1,0,1,6,17,8,4,4,10,4,0,0,2,bibbyhe01w,1,13,15,0,0,LAS,WE,4,Y,L,,,Los Angeles Sparks,873,2042,456,630,124,387,321,683,551,737,264,492,136,2326,818,1955,527,709,182,519,332,709,567,654,247,544,115,2345,0,0,0,0,0,0,17,17,34,11,6,6,11,12,10,6800,150521
mascira01w,F,0,0,72.0,169,,,1980-09-30,mascira01w,6,0,LAS,WNBA,33,1,463,122,20,27,47,23,15,1,21,51,104,44,20,15,46,19,0,2,1,47,24,2,1,3,4,1,0,1,6,17,8,4,4,10,4,0,0,2,bryanjo01w,2,4,2,0,2,LAS,WE,4,Y,L,,,Los Angeles Sparks,873,2042,456,630,124,387,321,683,551,737,264,492,136,2326,818,1955,527,709,182,519,332,709,567,654,247,544,115,2345,0,0,0,0,0,0,17,17,34,11,6,6,11,12,10,6800,150521
mooreje01w,F-C,0,0,75.0,175,Connecticut,,1982-07-09,mooreje01w,6,2,LAS,WNBA,15,0,109,8,4,4,8,1,4,0,5,21,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,bibbyhe01w,1,13,15,0,0,LAS,WE,4,Y,L,,,Los Angeles Sparks,873,2042,456,630,124,387,321,683,551,737,264,492,136,2326,818,1955,527,709,182,519,332,709,567,654,247,544,115,2345,0,0,0,0,0,0,17,17,34,11,6,6,11,12,10,6800,150521
mooreje01w,F-C,0,0,75.0,175,Connecticut,,1982-07-09,mooreje01w,6,2,LAS,WNBA,15,0,109,8,4,4,8,1,4,0,5,21,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,bryanjo01w,2,4,2,0,2,LAS,WE,4,Y,L,,,Los Angeles Sparks,873,2042,456,630,124,387,321,683,551,737,264,492,136,2326,818,1955,527,709,182,519,332,709,567,654,247,544,115,2345,0,0,0,0,0,0,17,17,34,11,6,6,11,12,10,6800,150521
nieuwma01w,C,0,0,77.0,180,Valparaiso,,1980-04-12,nieuwma01w,6,0,LAS,WNBA,7,0,16,4,2,0,2,0,0,0,2,5,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,bibbyhe01w,1,13,15,0,0,LAS,WE,4,Y,L,,,Los Angeles Sparks,873,2042,456,630,124,387,321,683,551,737,264,492,136,2326,818,1955,527,709,182,519,332,709,567,654,247,544,115,2345,0,0,0,0,0,0,17,17,34,11,6,6,11,12,10,6800,150521
nieuwma01w,C,0,0,77.0,180,Valparaiso,,1980-04-12,nieuwma01w,6,0,LAS,WNBA,7,0,16,4,2,0,2,0,0,0,2,5,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,bryanjo01w,2,4,2,0,2,LAS,WE,4,Y,L,,,Los Angeles Sparks,873,2042,456,630,124,387,321,683,551,737,264,492,136,2326,818,1955,527,709,182,519,332,709,567,654,247,544,115,2345,0,0,0,0,0,0,17,17,34,11,6,6,11,12,10,6800,150521
teaslni01w,G,0,0,72.0,169,North Carolina,,1979-03-22,teaslni01w,6,0,LAS,WNBA,19,19,551,141,6,47,53,70,23,4,47,38,135,45,26,22,94,29,0,2,1,61,22,2,3,5,14,3,0,3,4,21,7,9,6,11,2,0,0,2,bibbyhe01w,1,13,15,0,0,LAS,WE,4,Y,L,,,Los Angeles Sparks,873,2042,456,630,124,387,321,683,551,737,264,492,136,2326,818,1955,527,709,182,519,332,709,567,654,247,544,115,2345,0,0,0,0,0,0,17,17,34,11,6,6,11,12,10,6800,150521
teaslni01w,G,0,0,72.0,169,North Carolina,,1979-03-22,teaslni01w,6,0,LAS,WNBA,19,19,551,141,6,47,53,70,23,4,47,38,135,45,26,22,94,29,0,2,1,61,22,2,3,5,14,3,0,3,4,21,7,9,6,11,2,0,0,2,bryanjo01w,2,4,2,0,2,LAS,WE,4,Y,L,,,Los Angeles Sparks,873,2042,456,630,124,387,321,683,551,737,264,492,136,2326,818,1955,527,709,182,519,332,709,567,654,247,544,115,2345,0,0,0,0,0,0,17,17,34,11,6,6,11,12,10,6800,150521
thomach01w,C,0,0,75.0,185,Georgia,,1982-08-14,thomach01w,6,0,LAS,WNBA,32,0,520,122,28,76,104,17,11,19,25,102,96,48,32,22,12,4,1,2,0,38,8,1,1,2,2,0,2,2,7,4,3,1,1,1,1,0,0,2,bibbyhe01w,1,13,15,0,0,LAS,WE,4,Y,L,,,Los Angeles Sparks,873,2042,456,630,124,387,321,683,551,737,264,492,136,2326,818,1955,527,709,182,519,332,709,567,654,247,544,115,2345,0,0,0,0,0,0,17,17,34,11,6,6,11,12,10,6800,150521
thomach01w,C,0,0,75.0,185,Georgia,,1982-08-14,thomach01w,6,0,LAS,WNBA,32,0,520,122,28,76,104,17,11,19,25,102,96,48,32,22,12,4,1,2,0,38,8,1,1,2,2,0,2,2,7,4,3,1,1,1,1,0,0,2,bryanjo01w,2,4,2,0,2,LAS,WE,4,Y,L,,,Los Angeles Sparks,873,2042,456,630,124,387,321,683,551,737,264,492,136,2326,818,1955,527,709,182,519,332,709,567,654,247,544,115,2345,0,0,0,0,0,0,17,17,34,11,6,6,11,12,10,6800,150521
whitmta01w,F,0,0,74.0,190,Memphis,,1977-06-05,whitmta01w,6,0,LAS,WNBA,34,34,917,327,54,89,143,42,33,14,57,110,265,115,106,92,19,5,1,2,2,48,18,2,1,3,1,1,0,7,7,14,6,8,5,1,1,0,0,2,bibbyhe01w,1,13,15,0,0,LAS,WE,4,Y,L,,,Los Angeles Sparks,873,2042,456,630,124,387,321,683,551,737,264,492,136,2326,818,1955,527,709,182,519,332,709,567,654,247,544,115,2345,0,0,0,0,0,0,17,17,34,11,6,6,11,12,10,6800,150521
whitmta01w,F,0,0,74.0,190,Memphis,,1977-06-05,whitmta01w,6,0,LAS,WNBA,34,34,917,327,54,89,143,42,33,14,57,110,265,115,106,92,19,5,1,2,2,48,18,2,1,3,1,1,0,7,7,14,6,8,5,1,1,0,0,2,bryanjo01w,2,4,2,0,2,LAS,WE,4,Y,L,,,Los Angeles Sparks,873,2042,456,630,124,387,321,683,551,737,264,492,136,2326,818,1955,527,709,182,519,332,709,567,654,247,544,115,2345,0,0,0,0,0,0,17,17,34,11,6,6,11,12,10,6800,150521
darlihe01w,G,0,0,66.0,164,Penn State,,1978-08-29,darlihe01w,10,0,SAS,WNBA,34,13,642,104,14,47,61,100,30,5,40,79,109,27,55,37,44,13,0,3,0,34,4,1,3,4,3,1,0,1,4,5,1,4,2,0,0,0,1,2,hugheda99w,0,15,19,1,2,SAS,WE,4,Y,L,,,San Antonio Silver Stars,936,2190,487,626,256,739,281,768,598,596,257,509,116,2615,1000,2279,488,620,173,499,364,824,529,643,268,502,120,2661,0,0,0,0,0,0,15,19,34,10,7,5,12,10,10,6950,127957
frazeme01w,F,0,0,75.0,191,Liberty,,1987-03-29,frazeme01w,10,0,SAS,WNBA,29,0,326,145,27,57,84,15,8,5,21,43,126,52,39,27,37,14,0,1,0,7,2,0,0,0,0,0,0,0,0,1,0,2,2,0,0,0,1,2,hugheda99w,0,15,19,1,2,SAS,WE,4,Y,L,,,San Antonio Silver Stars,936,2190,487,626,256,739,281,768,598,596,257,509,116,2615,1000,2279,488,620,173,499,364,824,529,643,268,502,120,2661,0,0,0,0,0,0,15,19,34,10,7,5,12,10,10,6950,127957
hammobe01w,G,0,0,66.0,136,Colorado State,,1977-03-11,hammobe01w,10,0,SAS,WNBA,31,31,1049,604,25,78,103,156,49,12,111,54,447,200,142,128,206,76,0,3,3,101,55,0,8,8,6,5,0,7,4,41,19,10,9,21,8,0,1,2,hugheda99w,0,15,19,1,2,SAS,WE,4,Y,L,,,San Antonio Silver Stars,936,2190,487,626,256,739,281,768,598,596,257,509,116,2615,1000,2279,488,620,173,499,364,824,529,643,268,502,120,2661,0,0,0,0,0,0,15,19,34,10,7,5,12,10,10,6950,127957
johnsvi01w,G-F,0,0,69.0,150,Louisiana Tech,,1972-04-15,johnsvi01w,10,0,SAS,WNBA,32,32,737,204,23,85,108,77,16,4,39,40,185,80,27,23,56,21,0,3,3,90,46,3,6,9,14,5,0,3,6,25,18,6,5,7,5,0,1,2,hugheda99w,0,15,19,1,2,SAS,WE,4,Y,L,,,San Antonio Silver Stars,936,2190,487,626,256,739,281,768,598,596,257,509,116,2615,1000,2279,488,620,173,499,364,824,529,643,268,502,120,2661,0,0,0,0,0,0,15,19,34,10,7,5,12,10,10,6950,127957
lawsoed01w,G,0,0,66.0,130,,,1979-05-14,lawsoed01w,10,0,SAS,WNBA,33,12,583,172,9,57,66,74,29,1,29,53,151,58,18,15,113,41,0,3,3,75,32,4,5,9,6,2,0,3,6,18,12,0,0,13,8,0,1,2,hugheda99w,0,15,19,1,2,SAS,WE,4,Y,L,,,San Antonio Silver Stars,936,2190,487,626,256,739,281,768,598,596,257,509,116,2615,1000,2279,488,620,173,499,364,824,529,643,268,502,120,2661,0,0,0,0,0,0,15,19,34,10,7,5,12,10,10,6950,127957
